dept,spec,pilot_dept,week_date,month_date,week_num,month_num,month_name,pilot_dept_wk_compl,pilot_dept_mo_compl,spec_wk_compl,spec_mo_compl,spec_p,dept_p
FB PODIATRY,Podiatry,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,84,82.52427184466019,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,89.13043478260869,89.41504178272982,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,89.13043478260869,89.41504178272982,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-04-21,2025-04-01,16,4,Apr,84.50704225352112,84.01639344262296,86.66666666666667,79.16666666666666,Pulmonology*,FB PULMONOLOGY*
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,FB THORACIC SURGERY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,FB TRAUMA SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,90,76.92307692307693,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,FB VASCULAR SURGERY
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,M ST BREAST SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,70.37037037037037,79.87012987012987,Dermatology,M ST DERMATOLOGY
M ST ENDOCRINOLOGY,Endocrinology,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,100,100,Endocrinology,M ST ENDOCRINOLOGY
M ST ENT,ENT,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,94.54545454545456,86.69527896995707,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.81818181818183,83.203125,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,81.55339805825243,78.10760667903524,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,89.13043478260869,89.41504178272982,Primary Care,M ST PRIMARY CARE
M ST RHEUMATOLOGY,Rheumatology,Non-Pilot,2025-04-21,2025-04-01,16,4,Apr,83.62445414847161,81.86896901980701,100,60,Rheumatology,M ST RHEUMATOLOGY
FB CARDIOLOGY,Cardiology,Pilot,2025-04-28,2025-04-01,17,4,Apr,85.91549295774648,84.01639344262296,100,81.69014084507043,Cardiology*,FB CARDIOLOGY*
FB CARDIOTHORACIC SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB CARDIOTHORACIC SURGERY
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,74.4186046511628,79.87012987012987,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-04-28,2025-04-01,17,4,Apr,85.91549295774648,84.01639344262296,76.92307692307693,80.95238095238095,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,50,82.75862068965517,Gastroenterology,FB GI & LIVER DISEASES
FB ID,Infectious Disease,Pilot,2025-04-28,2025-04-01,17,4,Apr,85.91549295774648,84.01639344262296,90.9090909090909,89.85507246376811,Infectious Disease*,FB ID*
FB INFUSION CENTER,Hematology/Oncology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,100,87.5,Hematology/Oncology,FB INFUSION CENTER
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,88.05970149253731,83.203125,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,88.05970149253731,83.203125,Obstetrics/Gynecology,FB MIDWIFERY
FB NEPHROLOGY,Nephrology (FB),Pilot,2025-04-28,2025-04-01,17,4,Apr,85.91549295774648,84.01639344262296,66.66666666666666,92.85714285714286,Nephrology (FB)*,FB NEPHROLOGY*
FB NEUROLOGY,Neurology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,80.64516129032258,89.47368421052632,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,88.05970149253731,83.203125,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,58.82352941176471,48.93617021276596,Ophthalmology,FB OPHTHALMOLOGY
FB ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB ORTHOPAEDIC SURG
FB PAIN,Pain Management,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.94736842105263,75,Pain Management,FB PAIN
FB PMR,Physical Medicine and Rehabilitation,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,100,66.66666666666666,Physical Medicine and Rehabilitation,FB PMR
FB PODIATRY,Podiatry,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.57142857142857,82.52427184466019,Podiatry,FB PODIATRY
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,86.95652173913044,89.41504178272982,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-04-28,2025-04-01,17,4,Apr,85.91549295774648,84.01639344262296,73.33333333333333,79.16666666666666,Pulmonology*,FB PULMONOLOGY*
FB RADIATION ONCOLOGY,Radiation Oncology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,0,16.666666666666664,Radiation Oncology,FB RADIATION ONCOLOGY
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB THORACIC SURGERY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB TRAUMA SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,76.92307692307693,76.92307692307693,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,FB VASCULAR SURGERY
INGLESIDE GERIATRICS,Geriatrics (Ingleside),Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,0,0,Geriatrics (Ingleside),INGLESIDE GERIATRICS
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,M ST BREAST SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,74.4186046511628,79.87012987012987,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,83.07692307692308,86.69527896995707,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,88.05970149253731,83.203125,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,78.32167832167832,78.10760667903524,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,86.95652173913044,89.41504178272982,Primary Care,M ST PRIMARY CARE
M ST RHEUMATOLOGY,Rheumatology,Non-Pilot,2025-04-28,2025-04-01,17,4,Apr,79.84189723320159,81.86896901980701,50,60,Rheumatology,M ST RHEUMATOLOGY
FB CARDIOLOGY,Cardiology,Pilot,2025-04-28,2025-05-01,17,5,May,85.91549295774648,81.97879858657244,100,83.9506172839506,Cardiology*,FB CARDIOLOGY*
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,74.4186046511628,71.42857142857143,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-04-28,2025-05-01,17,5,May,85.91549295774648,81.97879858657244,76.92307692307693,75.55555555555556,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,50,89.39393939393939,Gastroenterology,FB GI & LIVER DISEASES
FB ID,Infectious Disease,Pilot,2025-04-28,2025-05-01,17,5,May,85.91549295774648,81.97879858657244,90.9090909090909,81.72043010752688,Infectious Disease*,FB ID*
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,88.05970149253731,77.66990291262135,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,88.05970149253731,77.66990291262135,Obstetrics/Gynecology,FB MIDWIFERY
FB NEUROLOGY,Neurology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,80.64516129032258,85.59322033898306,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,88.05970149253731,77.66990291262135,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,58.82352941176471,70.83333333333334,Ophthalmology,FB OPHTHALMOLOGY
FB PAIN,Pain Management,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.94736842105263,80,Pain Management,FB PAIN
FB PODIATRY,Podiatry,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.57142857142857,75.39682539682539,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,86.95652173913044,87.85310734463276,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,86.95652173913044,87.85310734463276,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-04-28,2025-05-01,17,5,May,85.91549295774648,81.97879858657244,73.33333333333333,82,Pulmonology*,FB PULMONOLOGY*
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,FB THORACIC SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,76.92307692307693,82.53968253968253,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,FB VASCULAR SURGERY
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,M ST BREAST SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,74.4186046511628,71.42857142857143,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,83.07692307692308,84.9673202614379,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,88.05970149253731,77.66990291262135,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,78.32167832167832,80.78817733990148,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-04-28,2025-05-01,17,5,May,79.84189723320159,80.92566619915848,86.95652173913044,87.85310734463276,Primary Care,M ST PRIMARY CARE
FB CARDIOLOGY,Cardiology,Pilot,2025-05-05,2025-05-01,18,5,May,85.33333333333334,81.97879858657244,80.95238095238095,83.9506172839506,Cardiology*,FB CARDIOLOGY*
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,77.58620689655173,71.42857142857143,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-05-05,2025-05-01,18,5,May,85.33333333333334,81.97879858657244,90,75.55555555555556,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,93.33333333333331,89.39393939393939,Gastroenterology,FB GI & LIVER DISEASES
FB HEM ONC,Hematology/Oncology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,100,91.66666666666666,Hematology/Oncology,FB HEM ONC
FB ID,Infectious Disease,Pilot,2025-05-05,2025-05-01,18,5,May,85.33333333333334,81.97879858657244,86.20689655172413,81.72043010752688,Infectious Disease*,FB ID*
FB IR,Interventional Radiology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,66.66666666666666,75,Interventional Radiology,FB IR
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,75,77.66990291262135,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,75,77.66990291262135,Obstetrics/Gynecology,FB MIDWIFERY
FB NEPHROLOGY,Nephrology (FB),Pilot,2025-05-05,2025-05-01,18,5,May,85.33333333333334,81.97879858657244,100,92.85714285714286,Nephrology (FB)*,FB NEPHROLOGY*
FB NEUROLOGY,Neurology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,89.47368421052632,85.59322033898306,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,75,77.66990291262135,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,70,70.83333333333334,Ophthalmology,FB OPHTHALMOLOGY
FB PAIN,Pain Management,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,100,80,Pain Management,FB PAIN
FB PODIATRY,Podiatry,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.3103448275862,75.39682539682539,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,84.78260869565217,87.85310734463276,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,84.78260869565217,87.85310734463276,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-05-05,2025-05-01,18,5,May,85.33333333333334,81.97879858657244,83.33333333333334,82,Pulmonology*,FB PULMONOLOGY*
FB RADIATION ONCOLOGY,Radiation Oncology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,100,66.66666666666666,Radiation Oncology,FB RADIATION ONCOLOGY
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB THORACIC SURGERY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB TRAUMA SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,94.73684210526316,82.53968253968253,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,FB VASCULAR SURGERY
M ST BREAST SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,M ST BREAST SURGERY
M ST CARDIAC SURGERY,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,M ST CARDIAC SURGERY
M ST COS/PLAST SUR,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,M ST COS/PLAST SUR
M ST DERMATOLOGY,Dermatology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,77.58620689655173,71.42857142857143,Dermatology,M ST DERMATOLOGY
M ST ENT,ENT,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,77.19298245614034,84.9673202614379,ENT,M ST ENT
M ST OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,75,77.66990291262135,Obstetrics/Gynecology,M ST OB/GYN
M ST ORTHOPAEDIC SURG,Surgery,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,79.60526315789474,80.78817733990148,Surgery,M ST ORTHOPAEDIC SURG
M ST PRIMARY CARE,Primary Care,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,84.78260869565217,87.85310734463276,Primary Care,M ST PRIMARY CARE
M ST RHEUMATOLOGY,Rheumatology,Non-Pilot,2025-05-05,2025-05-01,18,5,May,81.28342245989305,80.92566619915848,100,66.66666666666666,Rheumatology,M ST RHEUMATOLOGY
FB CARDIOLOGY,Cardiology,Pilot,2025-05-12,2025-05-01,19,5,May,79.48717948717949,81.97879858657244,82.6086956521739,83.9506172839506,Cardiology*,FB CARDIOLOGY*
FB COLON RECTAL SURG,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB COLON RECTAL SURG
FB DERMATOLOGY,Dermatology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,69.23076923076923,71.42857142857143,Dermatology,FB DERMATOLOGY
FB GENERAL SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB GENERAL SURGERY
FB GER PALLIATIVE CARE,Geri/Palliative Care,Pilot,2025-05-12,2025-05-01,19,5,May,79.48717948717949,81.97879858657244,88.88888888888889,75.55555555555556,Geri/Palliative Care*,FB GER PALLIATIVE CARE*
FB GI & LIVER DISEASES,Gastroenterology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,77.77777777777779,89.39393939393939,Gastroenterology,FB GI & LIVER DISEASES
FB HEM ONC,Hematology/Oncology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,100,91.66666666666666,Hematology/Oncology,FB HEM ONC
FB ID,Infectious Disease,Pilot,2025-05-12,2025-05-01,19,5,May,79.48717948717949,81.97879858657244,76,81.72043010752688,Infectious Disease*,FB ID*
FB IR,Interventional Radiology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,100,75,Interventional Radiology,FB IR
FB MFM,Obstetrics/Gynecology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,75.40983606557377,77.66990291262135,Obstetrics/Gynecology,FB MFM
FB MIDWIFERY,Obstetrics/Gynecology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,75.40983606557377,77.66990291262135,Obstetrics/Gynecology,FB MIDWIFERY
FB NEPHROLOGY,Nephrology (FB),Pilot,2025-05-12,2025-05-01,19,5,May,79.48717948717949,81.97879858657244,85.71428571428571,92.85714285714286,Nephrology (FB)*,FB NEPHROLOGY*
FB NEUROLOGY,Neurology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,86.36363636363636,85.59322033898306,Neurology,FB NEUROLOGY
FB NEUROSURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB NEUROSURGERY
FB OB/GYN,Obstetrics/Gynecology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,75.40983606557377,77.66990291262135,Obstetrics/Gynecology,FB OB/GYN
FB OPHTHALMOLOGY,Ophthalmology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,90,70.83333333333334,Ophthalmology,FB OPHTHALMOLOGY
FB PAIN,Pain Management,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,87.5,80,Pain Management,FB PAIN
FB PMR,Physical Medicine and Rehabilitation,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,100,100,Physical Medicine and Rehabilitation,FB PMR
FB PODIATRY,Podiatry,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,63.1578947368421,75.39682539682539,Podiatry,FB PODIATRY
FB PREVENTORIUM CLINIC,Primary Care,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,93.75,87.85310734463276,Primary Care,FB PREVENTORIUM CLINIC
FB PRIMARY CARE,Primary Care,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,93.75,87.85310734463276,Primary Care,FB PRIMARY CARE
FB PULMONOLOGY,Pulmonology,Pilot,2025-05-12,2025-05-01,19,5,May,79.48717948717949,81.97879858657244,71.42857142857143,82,Pulmonology*,FB PULMONOLOGY*
FB THORACIC SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB THORACIC SURGERY
FB TRAUMA SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB TRAUMA SURGERY
FB UROLOGY,Urology,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.57142857142857,82.53968253968253,Urology,FB UROLOGY
FB VASCULAR SURGERY,Surgery,Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,78.125,80.78817733990148,Surgery,FB VASCULAR SURGERY
INGLESIDE GERIATRICS,Geriatrics (Ingleside),Non-Pilot,2025-05-12,2025-05-01,19,5,May,80.77753779697623,80.92566619915848,0,0,Geriatrics (Ingleside),INGLESIDE GERIATRICS
